Event Id,Year,Month,Country,Region,State,City,Attack Type,Target,Nation,Gang Name,Weapon,Weapon Type
1.97E+11,1975,7,France,Western Europe,Nord,Roubaix,Bombing/Explosion,Other,Algeria,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,7,France,Western Europe,Rhone,Lyon,Bombing/Explosion,Government (Diplomatic),Algeria,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,7,United States,North America,Florida,Miami,Bombing/Explosion,Private Citizens & Property,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,7,United Kingdom,Western Europe,Northern Ireland,Dungiven,Armed Assault,Police,Northern Ireland,Irish National Liberation Army (INLA),5,Firearms
1.97E+11,1975,7,United Kingdom,Western Europe,Northern Ireland,Lurgan,Assassination,Terrorists/Non-State Militia,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,7,Sri Lanka,South Asia,Northern,Jaffna,Assassination,Government (General),Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),5,Firearms
1.97E+11,1975,7,France,Western Europe,Corsica,Ajaccio,Bombing/Explosion,Military,France,Fronte Paesanu Corsu di Liberazione (FPCL),6,Explosives/Bombs/Dynamite
1.97E+11,1975,7,Spain,Western Europe,Barcelona,Barcelona,Armed Assault,Police,Spain,First of October Antifascist Resistance Group (GRAPO),5,Firearms
1.97E+11,1975,7,Spain,Western Europe,Madrid,Madrid,Armed Assault,Business,Spain,First of October Antifascist Resistance Group (GRAPO),5,Firearms
1.97E+11,1975,7,Spain,Western Europe,Gipuzcoa,Usurbil,Assassination,Business,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1975,7,Argentina,South America,Buenos Aires,Buenos Aires,Hostage Taking (Kidnapping),Business,Great Britain,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),13,Unknown
1.97E+11,1975,7,United Kingdom,Western Europe,England,London,Bombing/Explosion,Transportation,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,7,Spain,Western Europe,Valencia,Valencia,Armed Assault,Business,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
1.97E+11,1975,7,United Kingdom,Western Europe,Northern Ireland,Newry,Assassination,Private Citizens & Property,Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,8,Guatemala,Central America & Caribbean,,Guatemala City,Assassination,Business,Guatemala,Unknown,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,England,Caterham,Bombing/Explosion,Private Citizens & Property,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,England,London,Bombing/Explosion,Business,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Gilford,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Madrid,Madrid,Assassination,Police,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Moy,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United States,North America,New York,New York City,Bombing/Explosion,Government (Diplomatic),Venezuela,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Malaysia,Southeast Asia,,Kuala Lumpur,Hostage Taking (Barricade Incident),Government (Diplomatic),United States,Japanese Red Army (JRA),5,Firearms
1.97E+11,1975,8,Colombia,South America,Bogota,Bogota,Hostage Taking (Kidnapping),Business,United States,Unknown,13,Unknown
1.97E+11,1975,8,Argentina,South America,Buenos Aires,Buenos Aires,Bombing/Explosion,Government (Diplomatic),Ecuador,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United States,North America,Washington,Tacoma,Bombing/Explosion,Government (General),United States,George Jackson Brigade,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,El Salvador,Central America & Caribbean,,San Salvador,Hostage Taking (Barricade Incident),Journalists & Media,El Salvador,People's Revolutionary Army (ERP) (El Salvador),5,Firearms
1.97E+11,1975,8,United States,North America,Washington,Everett,Bombing/Explosion,Government (General),United States,George Jackson Brigade,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Spain,Western Europe,Guipuzcoa,Hernani,Assassination,Business,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Biscay,Bilbao,Bombing/Explosion,Transportation,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United States,North America,California,Woodside,Bombing/Explosion,Business,United States,New World Liberation Front (NWLF),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Nicaragua,Central America & Caribbean,,Managua,Hostage Taking (Barricade Incident),Journalists & Media,Nicaragua,Sandinista National Liberation Front (FSLN),5,Firearms
1.97E+11,1975,8,United States,North America,Colorado,Denver,Bombing/Explosion,Government (General),United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Spain,Western Europe,Madrid,Madrid,Armed Assault,Police,Spain,First of October Antifascist Resistance Group (GRAPO),5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Unknown,Cavanilles,Facility/Infrastructure Attack,Transportation,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),8,Incendiary
1.97E+11,1975,8,Spain,Western Europe,Madrid,Madrid,Bombing/Explosion,Transportation,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,Mexico,North America,,Mexico City,Armed Assault,Business,Mexico,23rd of September Communist League,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1975,8,Argentina,South America,Buenos Aires,Buenos Aires,Assassination,Government (Diplomatic),Cuba,Cuban Action,5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Alava,Vitoria,Bombing/Explosion,Educational Institution,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Business,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Newtownhamilton,Hostage Taking (Kidnapping),Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,Japan,East Asia,,Tokyo,Bombing/Explosion,Police,Japan,East Asia Anti Japanese Armed Front,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Japan,East Asia,,Tokyo,Bombing/Explosion,Police,Japan,East Asia Anti Japanese Armed Front,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Japan,East Asia,,Tokyo,Bombing/Explosion,Police,Japan,East Asia Anti Japanese Armed Front,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,France,Western Europe,Finistere,Brennilis,Bombing/Explosion,Utilities,France,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Armagh,Assassination,Business,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Hostage Taking (Kidnapping),Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Derriaghy,Bombing/Explosion,Business,Northern Ireland,Irish Republican Extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Namibia,Sub-Saharan Africa,Oshana,Ondangwa,Assassination,Government (General),South Africa,South-West Africa People's Organization (SWAPO),5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Madrid,Madrid,Assassination,Police,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Valencia,Valencia,Facility/Infrastructure Attack,Business,Spain,Unknown,8,Incendiary
1.97E+11,1975,8,Spain,Western Europe,Navarre,Pamplona,Facility/Infrastructure Attack,Business,Spain,Unknown,8,Incendiary
1.97E+11,1975,8,United States,North America,California,El Monte,Assassination,Violent Political Party,United States,Neo-Nazi extremists,13,Unknown
1.97E+11,1975,8,Spain,Western Europe,Valencia,Valencia,Armed Assault,Military,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
1.97E+11,1975,8,West Germany (FRG),Western Europe,North Rhine-Westphalia,Bonn,Bombing/Explosion,Government (Diplomatic),Algeria,Soldiers of the Algerian Opposition,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Government (Diplomatic),Algeria,Soldiers of the Algerian Opposition,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,England,London,Bombing/Explosion,Government (Diplomatic),Algeria,Soldiers of the Algerian Opposition,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,West Germany (FRG),Western Europe,Berlin,West Berlin,Assassination,Private Citizens & Property,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United States,North America,California,San Rafael,Bombing/Explosion,Police,United States,New World Liberation Front (NWLF),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Colombia,South America,Casanare,Monterrey,Armed Assault,Private Citizens & Property,Colombia,National Liberation Army of Colombia (ELN),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Glengormley,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1975,8,Spain,Western Europe,Valencia,Valencia,Armed Assault,Military,United States,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
1.97E+11,1975,8,Argentina,South America,Buenos Aires,Ensenada,Bombing/Explosion,Military,Argentina,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Mexico,North America,,Mexico City,Armed Assault,Military,Mexico,23rd of September Communist League,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Armagh,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Newtownhamilton,Hostage Taking (Kidnapping),Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,8,Malaysia,Southeast Asia,,Kuala Lumpur,Bombing/Explosion,Private Citizens & Property,Malaysia,Communist Party of Malaysia- Marxist-Leninist,6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,Philippines,Southeast Asia,Unknown,Unknown,Hostage Taking (Kidnapping),Airports & Aircraft,Japan,Moro National Liberation Front (MNLF),13,Unknown
1.97E+11,1975,8,France,Western Europe,Ille-et-Vilaine,Rennes,Bombing/Explosion,Government (General),France,Breton Liberation Front (FLB),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Finaghy,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Terrorists/Non-State Militia,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,England,London,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,England,London,Bombing/Explosion,Business,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Whitecross,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Business,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1975,8,United Kingdom,Western Europe,Northern Ireland,Madden,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Moy,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Newtownhamilton,Armed Assault,Business,Northern Ireland,Republican Action Force,5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Ballyrobert,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1975,9,Malaysia,Southeast Asia,,Kuala Lumpur,Bombing/Explosion,Police,Malaysia,Communist Party of Malaysia- Marxist-Leninist,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Spain,Western Europe,Biscay,Bilbao,Bombing/Explosion,Business,Spain,Anti-Terrorism ETA (ATE),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,9,Spain,Western Europe,Valencia,Valencia,Bombing/Explosion,Business,Spain,Anti-Terrorism ETA (ATE),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United States,North America,Utah,Salt Lake City,Bombing/Explosion,Business,United States,"Weather Underground, Weathermen",6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,England,London,Bombing/Explosion,Business,United States,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United States,North America,California,Sacramento,Assassination,Government (General),United States,Supporters of Charles Manson,5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Unknown,Assassination,Terrorists/Non-State Militia,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1975,9,Colombia,South America,Bogota,Bogota,Assassination,Military,Colombia,National Liberation Army of Colombia (ELN),5,Firearms
1.97E+11,1975,9,West Germany (FRG),Western Europe,Hesse,Fulda,Facility/Infrastructure Attack,Government (General),Germany,Unknown,8,Incendiary
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Terrorists/Non-State Militia,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Larne,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Protestant extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Loughgall,Bombing/Explosion,Business,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,9,Spain,Western Europe,Unknown,Unknown,Bombing/Explosion,Transportation,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Spain,Western Europe,Gipuzcoa,Villabona,Bombing/Explosion,Transportation,Spain,Basque Fatherland and Freedom (ETA),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1975,9,Portugal,Western Europe,Lisbon,Lisbon,Bombing/Explosion,Airports & Aircraft,Morocco,Revolutionary Internationalist Solidarity,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Portugal,Western Europe,Lisbon,Lisbon,Bombing/Explosion,Business,United States,Revolutionary Internationalist Solidarity,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Portugal,Western Europe,Lisbon,Lisbon,Bombing/Explosion,Government (Diplomatic),Spain,Revolutionary Internationalist Solidarity,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Spain,Western Europe,Valencia,Valencia,Facility/Infrastructure Attack,Business,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),8,Incendiary
1.97E+11,1975,9,Spain,Western Europe,Valencia,Valencia,Facility/Infrastructure Attack,Business,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),8,Incendiary
1.97E+11,1975,9,Ethiopia,Sub-Saharan Africa,Maekel,Asmara,Hostage Taking (Kidnapping),Military,United States,Eritrean Liberation Front,5,Firearms
1.97E+11,1975,9,United States,North America,Arizona,Phoenix,Bombing/Explosion,Government (General),United States,New World Liberation Front (NWLF),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United States,North America,Washington,Seattle,Bombing/Explosion,Government (General),United States,New World Liberation Front (NWLF),6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,Scotland,Fife district,Bombing/Explosion,Utilities,Great Britain,Army for Freeing Scotland,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,United Kingdom,Western Europe,Northern Ireland,Derriaghy,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1975,9,West Germany (FRG),Western Europe,Hamburg,Hamburg,Bombing/Explosion,Transportation,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1975,9,Spain,Western Europe,Barcelona,Barcelona,Assassination,Police,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),5,Firearms
